wave,flux
4016.8098,0.0000000
4017.4128,0.0000000
4018.0158,0.0000000
4018.6189,0.0000000
4019.2221,0.0000000
4019.8254,0.0000000
4020.4288,0.0000000
4021.0323,0.0000000
4021.6359,0.0000000
4022.2395,0.0000000
4022.8433,0.0000000
4023.4471,0.0000000
4024.0511,0.0000000
4024.6551,0.0000000
4025.2592,0.0000000
4025.8634,0.0000000
4026.4677,0.0000000
4027.0721,0.0000000
4027.6766,0.0000000
4028.2811,0.0000000
4028.8858,0.0000000
4029.4906,0.0000000
4030.0954,0.0000000
4030.7003,0.0000000
4031.3053,0.0000000
4031.9105,0.0000000
4032.5157,0.0000000
4033.1210,0.0000000
4033.7264,0.0000000
4034.3318,0.0000000
4034.9374,0.0000000
4035.5431,0.0000000
4036.1488,0.0000000
4036.7546,0.0000000
4037.3606,0.0000000
4037.9666,0.0000000
4038.5727,0.0000000
4039.1789,0.0000000
4039.7852,0.0000000
4040.3916,0.0000000
4040.9981,0.0000000
4041.6047,0.0000000
4042.2113,0.0000000
4042.8181,0.0000000
4043.4249,0.0000000
4044.0318,0.0000000
4044.6389,0.0000000
4045.2460,0.0000000
4045.8532,0.0000000
4046.4605,0.0000000
4047.0679,0.0000000
4047.6754,0.0000000
4048.2829,0.0000000
4048.8906,0.0000000
4049.4983,0.0000000
4050.1062,0.0000000
4050.7141,0.0000000
4051.3222,0.0000000
4051.9303,0.0000000
4052.5385,0.0000000
4053.1468,0.0000000
4053.7552,0.0000000
4054.3637,0.0000000
4054.9722,0.0000000
4055.5809,0.0000000
4056.1897,0.0000000
4056.7985,0.0000000
4057.4075,0.0000000
4058.0165,0.0000000
4058.6256,0.0000000
4059.2348,0.0000000
4059.8441,0.0000000
4060.4535,0.0000000
4061.0630,0.0000000
4061.6726,0.0000000
4062.2823,0.0000000
4062.8920,0.0000000
4063.5019,0.0000000
4064.1118,0.0000000
4064.7219,0.0000000
4065.3320,0.0000000
4065.9422,0.0000000
4066.5525,0.0000000
4067.1630,0.0000000
4067.7735,0.0000000
4068.3840,0.0000000
4068.9947,0.0000000
4069.6055,0.0000000
4070.2164,0.0000000
4070.8273,0.0000000
4071.4384,0.0000000
4072.0495,0.0000000
4072.6607,0.0000000
4073.2720,0.0000000
4073.8835,0.0000000
4074.4950,0.0000000
4075.1066,0.0000000
4075.7183,0.0000000
4076.3300,0.0000000
4076.9419,0.0000000
4077.5539,0.0000000
4078.1659,0.0000000
4078.7781,0.0000000
4079.3903,0.0000000
4080.0026,0.0000000
4080.6151,0.0000000
4081.2276,0.0000000
4081.8402,0.0000000
4082.4529,0.0000000
4083.0657,0.0000000
4083.6786,0.0000000
4084.2915,0.0000000
4084.9046,0.0000000
4085.5178,0.0000000
4086.1310,0.0000000
4086.7444,0.0000000
4087.3578,0.0000000
4087.9713,0.0000000
4088.5850,0.0000000
4089.1987,0.0000000
4089.8125,0.0000000
4090.4264,0.0000000
4091.0404,0.0000000
4091.6544,0.0000000
4092.2686,0.0000000
4092.8829,0.0000000
4093.4972,0.0000000
4094.1117,0.0000000
4094.7262,0.0000000
4095.3409,0.0000000
4095.9556,0.0000000
4096.5704,0.0000000
4097.1853,0.0000000
4097.8003,0.0000000
4098.4154,0.0000000
4099.0306,0.0000000
4099.6459,0.0000000
4100.2613,0.0000000
4100.8767,0.0000000
4101.4923,0.0000000
4102.1079,0.0000000
4102.7237,0.0000000
4103.3395,0.0000000
4103.9554,0.0000000
4104.5715,0.0000000
4105.1876,0.0000000
4105.8038,0.0000000
4106.4201,0.0000000
4107.0365,0.0000000
4107.6529,0.0000000
4108.2695,0.0000000
4108.8862,0.0000000
4109.5029,0.0000000
4110.1198,0.0000000
4110.7367,0.0000000
4111.3538,0.0000000
4111.9709,0.0000000
4112.5881,0.0000000
4113.2054,0.0000000
4113.8228,0.0000000
4114.4403,0.0000000
4115.0579,0.0000000
4115.6756,0.0000000
4116.2934,0.0000000
4116.9113,0.0000000
4117.5292,0.0000000
4118.1473,0.0000000
4118.7654,0.0000000
4119.3837,0.0000000
4120.0020,0.0000000
4120.6205,0.0000000
4121.2390,0.0000000
4121.8576,0.0000000
4122.4763,0.0000000
4123.0951,0.0000000
4123.7140,0.0000000
4124.3330,0.0000000
4124.9521,0.0000000
4125.5712,0.0000000
4126.1905,0.0000000
4126.8098,0.0000000
4127.4293,0.0000000
4128.0488,0.0000000
4128.6685,0.0000000
4129.2882,0.0000000
4129.9080,0.0000000
4130.5279,0.0000000
4131.1479,0.0000000
4131.7680,0.0000000
4132.3882,0.0000000
4133.0085,0.0000000
4133.6289,0.0000000
4134.2494,0.0000000
4134.8700,0.0000000
4135.4906,0.0000000
4136.1114,0.0000000
4136.7322,0.0000000
4137.3531,0.0000000
4137.9742,0.0000000
4138.5953,0.0000000
4139.2165,0.0000000
4139.8378,0.0000000
4140.4592,0.0000000
4141.0807,0.0000000
4141.7023,0.0000000
4142.3240,0.0000000
4142.9458,0.0000000
4143.5677,0.0000000
4144.1896,0.0000000
4144.8117,0.0000000
4145.4338,0.0000000
4146.0561,0.0000000
4146.6784,0.0000000
4147.3009,0.0000000
4147.9234,0.0000000
4148.5460,0.0000000
4149.1687,0.0000000
4149.7915,0.0000000
4150.4144,0.0000000
4151.0374,0.0000000
4151.6605,0.0000000
4152.2837,0.0000000
4152.9070,0.0000000
4153.5303,0.0000000
4154.1538,0.0000000
4154.7773,0.0000000
4155.4010,0.0000000
4156.0247,0.0000000
4156.6486,0.0000000
4157.2725,0.0000000
4157.8965,0.0000000
4158.5206,0.0000000
4159.1448,0.0000000
4159.7692,0.0000000
4160.3935,0.0000000
4161.0180,0.0000000
4161.6426,0.0000000
4162.2673,0.0000000
4162.8921,0.0000000
4163.5169,0.0000000
4164.1419,0.0000000
4164.7670,0.0000000
4165.3921,0.0000000
4166.0173,0.0000000
4166.6427,0.0000000
4167.2681,0.0000000
4167.8936,0.0000000
4168.5192,0.0000000
4169.1450,0.0000000
4169.7708,0.0000000
4170.3967,0.0000000
4171.0227,0.0000000
4171.6487,0.0000000
4172.2749,0.0000000
4172.9012,0.0000000
4173.5276,0.0000000
4174.1540,0.0000000
4174.7806,0.0000000
4175.4072,0.0000000
4176.0340,0.0000000
4176.6608,0.0000000
4177.2878,0.0000000
4177.9148,0.0000000
4178.5419,0.0000000
4179.1691,0.0000000
4179.7964,0.0000000
4180.4238,0.0000000
4181.0513,0.0000000
4181.6789,0.0000000
4182.3066,0.0000000
4182.9344,0.0000000
4183.5623,0.0000000
4184.1902,0.0000000
4184.8183,0.0000000
4185.4464,0.0000000
4186.0747,0.0000000
4186.7030,0.0000000
4187.3315,0.0000000
4187.9600,0.0000000
4188.5886,0.0000000
4189.2174,0.0000000
4189.8462,0.0000000
4190.4751,0.0000000
4191.1041,0.0000000
4191.7332,0.0000000
4192.3624,0.0000000
4192.9917,0.0000000
4193.6211,0.0000000
4194.2506,0.0000000
4194.8801,0.0000000
4195.5098,0.0000000
4196.1396,0.0000000
4196.7694,0.0000000
4197.3994,0.0000000
4198.0294,0.0000000
4198.6596,0.0000000
4199.2898,0.0000000
4199.9201,0.0000000
4200.5505,0.0000000
4201.1811,0.0000000
4201.8117,0.0000000
4202.4424,0.0000000
4203.0732,0.0000000
4203.7041,0.0000000
4204.3351,0.0000000
4204.9662,0.0000000
4205.5973,0.0000000
4206.2286,0.0000000
4206.8600,0.0000000
4207.4915,0.0000000
4208.1230,0.0000000
4208.7547,0.0000000
4209.3864,0.0000000
4210.0183,0.0000000
4210.6502,0.0000000
4211.2822,0.0000000
4211.9144,0.0000000
4212.5466,0.0000000
4213.1789,0.0000000
4213.8113,0.0000000
4214.4438,0.0000000
4215.0764,0.0000000
4215.7091,0.0000000
4216.3419,0.0000000
4216.9748,0.0000000
4217.6078,0.0000000
4218.2409,0.0000000
4218.8741,0.0000000
4219.5073,0.0000000
4220.1407,0.0000000
4220.7742,0.0000000
4221.4077,0.0000000
4222.0414,0.0000000
4222.6751,0.0000000
4223.3089,0.0000000
4223.9429,0.0000000
4224.5769,0.0000000
4225.2110,0.0000000
4225.8453,0.0000000
4226.4796,0.0000000
4227.1140,0.0000000
4227.7485,0.0000000
4228.3831,0.0000000
4229.0178,0.0000000
4229.6526,0.0000000
4230.2875,0.0000000
4230.9224,0.0000000
4231.5575,0.0000000
4232.1927,0.0000000
4232.8280,0.0000000
4233.4633,0.0000000
4234.0988,0.0000000
4234.7343,0.0000000
4235.3700,0.0000000
4236.0057,0.0000000
4236.6416,0.0000000
4237.2775,0.0000000
4237.9135,0.0000000
4238.5497,0.0000000
4239.1859,0.0000000
4239.8222,0.0000000
4240.4586,0.0000000
4241.0951,0.0000000
4241.7317,0.0000000
4242.3684,0.0000000
4243.0052,0.0000000
4243.6421,0.0000000
4244.2791,0.0000000
4244.9162,0.0000000
4245.5534,0.0000000
4246.1907,0.0000000
4246.8280,0.0000000
4247.4655,0.0000000
4248.1030,0.0000000
4248.7407,0.0000000
4249.3785,0.0000000
4250.0163,0.0000000
4250.6542,0.0000000
4251.2923,0.0000000
4251.9304,0.0000000
4252.5687,0.0000000
4253.2070,0.0000000
4253.8454,0.0000000
4254.4839,0.0000000
4255.1225,0.0000000
4255.7612,0.0000000
4256.4001,0.0000000
4257.0390,0.0000000
4257.6780,0.0000000
4258.3170,0.0000000
4258.9562,0.0000000
4259.5955,0.0000000
4260.2349,0.0000000
4260.8744,0.0000000
4261.5140,0.0000000
4262.1536,0.0000000
4262.7934,0.0000000
4263.4333,0.0000000
4264.0732,0.0000000
4264.7133,0.0000000
4265.3534,0.0000000
4265.9937,0.0000000
4266.6340,0.0000000
4267.2744,0.0000000
4267.9150,0.0000000
4268.5556,0.0000000
4269.1963,0.0000000
4269.8372,0.0000000
4270.4781,0.0000000
4271.1191,0.0000000
4271.7602,0.0000000
4272.4014,0.0000000
4273.0427,0.0000000
4273.6841,0.0000000
4274.3256,0.0000000
4274.9672,0.0000000
4275.6089,0.0000000
4276.2507,0.0000000
4276.8926,0.0000000
4277.5345,0.0000000
4278.1766,0.0000000
4278.8188,0.0000000
4279.4610,0.0000000
4280.1034,0.0000000
4280.7459,0.0000000
4281.3884,0.0000000
4282.0311,0.0000000
4282.6738,0.0000000
4283.3167,0.0000000
4283.9596,0.0000000
4284.6027,0.0000000
4285.2458,0.0000000
4285.8890,0.0000000
4286.5323,0.0000000
4287.1758,0.0000000
4287.8193,0.0000000
4288.4629,0.0000000
4289.1066,0.0000000
4289.7504,0.0000000
4290.3943,0.0000000
4291.0384,0.0000000
4291.6825,0.0000000
4292.3267,0.0000000
4292.9709,0.0000000
4293.6153,0.0000000
4294.2598,0.0000000
4294.9044,0.0000000
4295.5491,0.0000000
4296.1939,0.0000000
4296.8387,0.0000000
4297.4837,0.0000000
4298.1288,0.0000000
4298.7740,0.0000000
4299.4192,0.0000000
4300.0646,0.0000000
4300.7100,0.0000000
4301.3556,0.0000000
4302.0012,0.0000000
4302.6470,0.0000000
4303.2928,0.0000000
4303.9388,0.0000000
4304.5848,0.0000000
4305.2309,0.0000000
4305.8772,0.0000000
4306.5235,0.0000000
4307.1699,0.0000000
4307.8164,0.0000000
4308.4631,0.0000000
4309.1098,0.0000000
4309.7566,0.0000000
4310.4035,0.0000000
4311.0505,0.0000000
4311.6976,0.0000000
4312.3448,0.0000000
4312.9921,0.0000000
4313.6395,0.0000000
4314.2870,0.0000000
4314.9346,0.0000000
4315.5823,0.0000000
4316.2301,0.0000000
4316.8780,0.0000000
4317.5259,0.0000000
4318.1740,0.0000000
4318.8222,0.0000000
4319.4705,0.0000000
4320.1188,0.0000000
4320.7673,0.0000000
4321.4159,0.0000000
4322.0645,0.0000000
4322.7133,0.0000000
4323.3621,0.0000000
4324.0111,0.0000000
4324.6601,0.0000000
4325.3093,0.0000000
4325.9585,0.0000000
4326.6079,0.0000000
4327.2573,0.0000000
4327.9069,0.0000000
4328.5565,0.0000000
4329.2062,0.0000000
4329.8561,0.0000000
4330.5060,0.0000000
4331.1560,0.0000000
4331.8061,0.0000000
4332.4564,0.0000000
4333.1067,0.0000000
4333.7571,0.0000000
4334.4076,0.0000000
4335.0582,0.0000000
4335.7089,0.0000000
4336.3597,0.0000000
4337.0106,0.0000000
4337.6616,0.0000000
4338.3127,0.0000000
4338.9639,0.0000000
4339.6152,0.0000000
4340.2666,0.0000000
4340.9181,0.0000000
4341.5697,0.0000000
4342.2214,0.0000000
4342.8732,0.0000000
4343.5251,0.0000000
4344.1770,0.0000000
4344.8291,0.0000000
4345.4813,0.0000000
4346.1336,0.0000000
4346.7859,0.0000000
4347.4384,0.0000000
4348.0910,0.0000000
4348.7436,0.0000000
4349.3964,0.0000000
4350.0493,0.0000000
4350.7022,0.0000000
4351.3553,0.0000000
4352.0084,0.0000000
4352.6617,0.0000000
4353.3150,0.0000000
4353.9685,0.0000000
4354.6220,0.0000000
4355.2757,0.0000000
4355.9294,0.0000000
4356.5833,0.0000000
4357.2372,0.0000000
4357.8912,0.0000000
4358.5454,0.0000000
4359.1996,0.0000000
4359.8539,0.0000000
4360.5084,0.0000000
4361.1629,0.0000000
4361.8175,0.0000000
4362.4723,0.0000000
4363.1271,0.0000000
4363.7820,0.0000000
4364.4370,0.0000000
4365.0921,0.0000000
4365.7474,0.0000000
4366.4027,0.0000000
4367.0581,0.0000000
4367.7136,0.0000000
4368.3692,0.0000000
4369.0249,0.0000000
4369.6807,0.0000000
4370.3366,0.0000000
4370.9926,0.0000000
4371.6487,0.0000000
4372.3049,0.0000000
4372.9612,0.0000000
4373.6176,0.0000000
4374.2741,0.0000000
4374.9307,0.0000000
4375.5874,0.0000000
4376.2442,0.0000000
4376.9011,0.0000000
4377.5581,0.0000000
4378.2152,0.0000000
4378.8724,0.0000000
4379.5297,0.0000000
4380.1870,0.0000000
4380.8445,0.0000000
4381.5021,0.0000000
4382.1598,0.0000000
4382.8176,0.0000000
4383.4754,0.0000000
4384.1334,0.0000000
4384.7915,0.0000000
4385.4497,0.0000000
4386.1079,0.0000000
4386.7663,0.0000000
4387.4248,0.0000000
4388.0834,0.0000000
4388.7420,0.0000000
4389.4008,0.0000000
4390.0597,0.0000000
4390.7186,0.0000000
4391.3777,0.0000000
4392.0368,0.0000000
4392.6961,0.0000000
4393.3555,0.0000000
4394.0149,0.0000000
4394.6745,0.0000000
4395.3341,0.0000000
4395.9939,0.0000000
4396.6538,0.0000000
4397.3137,0.0000000
4397.9738,0.0000000
4398.6339,0.0000000
4399.2942,0.0000000
4399.9545,0.0000000
4400.6150,0.0000000
4401.2755,0.0000000
4401.9362,0.0000000
4402.5969,0.0000000
4403.2578,0.0000000
4403.9187,0.0000000
4404.5798,0.0000000
4405.2409,0.0000000
4405.9021,0.0000000
4406.5635,0.0000000
4407.2249,0.0000000
4407.8865,0.0000000
4408.5481,0.0000000
4409.2098,0.0000000
4409.8717,0.0000000
4410.5336,0.0000000
4411.1957,0.0000000
4411.8578,0.0000000
4412.5200,0.0000000
4413.1824,0.0000000
4413.8448,0.0000000
4414.5073,0.0000000
4415.1700,0.0000000
4415.8327,0.0000000
4416.4955,0.0000000
4417.1585,0.0000000
4417.8215,0.0000000
4418.4846,0.0000000
4419.1479,0.0000000
4419.8112,0.0000000
4420.4746,0.0000000
4421.1382,0.0000000
4421.8018,0.0000000
4422.4655,0.0000000
4423.1294,0.0000000
4423.7933,0.0000000
4424.4573,0.0000000
4425.1214,0.0000000
4425.7857,0.0000000
4426.4500,0.0000000
4427.1144,0.0000000
4427.7790,0.0000000
4428.4436,0.0000000
4429.1083,0.0000000
4429.7731,0.0000000
4430.4381,0.0000000
4431.1031,0.0000000
4431.7682,0.0000000
4432.4334,0.0000000
4433.0988,0.0000000
4433.7642,0.0000000
4434.4297,0.0000000
4435.0953,0.0000000
4435.7611,0.0000000
4436.4269,0.0000000
4437.0928,0.0000000
4437.7588,0.0000000
4438.4250,0.0000000
4439.0912,0.0000000
4439.7575,0.0000000
4440.4239,0.0000000
4441.0905,0.0000000
4441.7571,0.0000000
4442.4238,0.0000000
4443.0906,0.0000000
4443.7576,0.0000000
4444.4246,0.0000000
4445.0917,0.0000000
4445.7589,0.0000000
4446.4263,0.0000000
4447.0937,0.0000000
4447.7612,0.0000000
4448.4288,0.0000000
4449.0966,0.0000000
4449.7644,0.0000000
4450.4323,0.0000000
4451.1003,0.0000000
4451.7685,0.0000000
4452.4367,0.0000000
4453.1050,0.0000000
4453.7735,0.0000000
4454.4420,0.0000000
4455.1106,0.0000000
4455.7793,0.0000000
4456.4482,0.0000000
4457.1171,0.0000000
4457.7861,0.0000000
4458.4553,0.0000000
4459.1245,0.0000000
4459.7938,0.0000000
4460.4633,0.0000000
4461.1328,0.0000000
4461.8024,0.0000000
4462.4722,0.0000000
4463.1420,0.0000000
4463.8119,0.0000000
4464.4820,0.0000000
4465.1521,0.0000000
4465.8223,0.0000000
4466.4927,0.0000000
4467.1631,0.0000000
4467.8336,0.0000000
4468.5043,0.0000000
4469.1750,0.0000000
4469.8459,0.0000000
4470.5168,0.0000000
4471.1878,0.0000000
4471.8590,0.0000000
4472.5302,0.0000000
4473.2016,0.0000000
4473.8730,0.0000000
4474.5446,0.0000000
4475.2162,0.0000000
4475.8880,0.0000000
4476.5598,0.0000000
4477.2318,0.0000000
4477.9038,0.0000000
4478.5760,0.0000000
4479.2482,0.0000000
4479.9206,0.0000000
4480.5930,0.0000000
4481.2656,0.0000000
4481.9382,0.0000000
4482.6110,0.0000000
4483.2838,0.0000000
4483.9568,0.0000000
4484.6299,0.0000000
4485.3030,0.0000000
4485.9763,0.0000000
4486.6496,0.0000000
4487.3231,0.0000000
4487.9967,0.0000000
4488.6703,0.0000000
4489.3441,0.0000000
4490.0180,0.0000000
4490.6919,0.0000000
4491.3660,0.0000000
4492.0402,0.0000000
4492.7144,0.0000000
4493.3888,0.0000000
4494.0633,0.0000000
4494.7379,0.0000000
4495.4125,0.0000000
4496.0873,0.0000000
4496.7622,0.0000000
4497.4372,0.0000000
4498.1123,0.0000000
4498.7875,0.0000000
4499.4627,0.0000000
4500.1381,0.0000000
4500.8136,0.0000000
4501.4892,0.0000000
4502.1649,0.0000000
4502.8407,0.0000000
4503.5166,0.0000000
4504.1926,0.0000000
4504.8687,0.0000000
4505.5449,0.0000000
4506.2212,0.0000000
4506.8976,0.0000000
4507.5741,0.0000000
4508.2507,0.0000000
4508.9274,0.0000000
4509.6042,0.0000000
4510.2811,0.0000000
4510.9581,0.0000000
4511.6352,0.0000000
4512.3124,0.0000000
4512.9898,0.0000000
4513.6672,0.0000000
4514.3447,0.0000000
4515.0223,0.0000000
4515.7000,0.0000000
4516.3779,0.0000000
4517.0558,0.0000000
4517.7338,0.0000000
4518.4119,0.0000000
4519.0902,0.0000000
4519.7685,0.0000000
4520.4469,0.0000000
4521.1255,0.0000000
4521.8041,0.0000000
4522.4829,0.0000000
4523.1617,0.0000000
4523.8406,0.0000000
4524.5197,0.0000000
4525.1988,0.0000000
4525.8781,0.0000000
4526.5574,0.0000000
4527.2369,0.0000000
4527.9164,0.0000000
4528.5961,0.0000000
4529.2759,0.0000000
4529.9557,0.0000000
4530.6357,0.0000000
4531.3158,0.0000000
4531.9959,0.0000000
4532.6762,0.0000000
4533.3566,0.0000000
4534.0370,0.0000000
4534.7176,0.0000000
4535.3983,0.0000000
4536.0791,0.0000000
4536.7600,0.0000000
4537.4409,0.0000000
4538.1220,0.0000000
4538.8032,0.0000000
4539.4845,0.0000000
4540.1659,0.0000000
4540.8474,0.0000000
4541.5290,0.0000000
4542.2107,0.0000000
4542.8925,0.0000000
4543.5744,0.0000000
4544.2564,0.0000000
4544.9385,0.0000000
4545.6207,0.0000000
4546.3031,0.0000000
4546.9855,0.0000000
4547.6680,0.0000000
4548.3506,0.0000000
4549.0333,0.0000000
4549.7162,0.0000000
4550.3991,0.0000000
4551.0821,0.0000000
4551.7653,0.0000000
4552.4485,0.0000000
4553.1318,0.0000000
4553.8153,0.0000000
4554.4988,0.0000000
4555.1825,0.0000000
4555.8662,0.0000000
4556.5501,0.0000000
4557.2340,0.0000000
4557.9181,0.0000000
4558.6023,0.0000000
4559.2865,0.0000000
4559.9709,0.0000000
4560.6554,0.0000000
4561.3399,0.0000000
4562.0246,0.0000000
4562.7094,0.0000000
4563.3943,0.0000000
4564.0792,0.0000000
4564.7643,0.0000000
4565.4495,0.0000000
4566.1348,0.0000000
4566.8202,0.0000000
4567.5057,0.0000000
4568.1913,0.0000000
4568.8770,0.0000000
4569.5628,0.0000000
4570.2487,0.0000000
4570.9347,0.0000000
4571.6208,0.0000000
4572.3071,0.0000000
4572.9934,0.0000000
4573.6798,0.0000000
4574.3663,0.0000000
4575.0530,0.0000000
4575.7397,0.0000000
4576.4265,0.0000000
4577.1135,0.0000000
4577.8005,0.0000000
4578.4877,0.0000000
4579.1749,0.0000000
4579.8623,0.0000000
4580.5497,0.0000000
4581.2373,0.0000000
4581.9249,0.0000000
4582.6127,0.0000000
4583.3006,0.0000000
4583.9885,0.0000000
4584.6766,0.0000000
4585.3648,0.0000000
4586.0531,0.0000000
4586.7415,0.0000000
4587.4299,0.0000000
4588.1185,0.0000000
4588.8072,0.0000000
4589.4960,0.0000000
4590.1849,0.0000000
4590.8739,0.0000000
4591.5630,0.0000000
4592.2522,0.0000000
4592.9416,0.0000000
4593.6310,0.0000000
4594.3205,0.0000000
4595.0101,0.0000000
4595.6999,0.0000000
4596.3897,0.0000000
4597.0796,0.0000000
4597.7697,0.0000000
4598.4598,0.0000000
4599.1501,0.0000000
4599.8404,0.0000000
4600.5309,0.0000000
4601.2214,0.0000000
4601.9121,0.0000000
4602.6028,0.0000000
4603.2937,0.0000000
4603.9847,0.0000000
4604.6758,0.0000000
4605.3669,0.0000000
4606.0582,0.0000000
4606.7496,0.0000000
4607.4411,0.0000000
4608.1327,0.0000000
4608.8244,0.0000000
4609.5162,0.0000000
4610.2081,0.0000000
4610.9001,0.0000000
4611.5922,0.0000000
4612.2844,0.0000000
4612.9768,0.0000000
4613.6692,0.0000000
4614.3617,0.0000000
4615.0543,0.0000000
4615.7471,0.0000000
4616.4399,0.0000000
4617.1329,0.0000000
4617.8259,0.0000000
4618.5191,0.0000000
4619.2123,0.0000000
4619.9057,0.0000000
4620.5992,0.0000000
4621.2927,0.0000000
4621.9864,0.0000000
4622.6802,0.0000000
4623.3741,0.0000000
4624.0681,0.0000000
4624.7621,0.0000000
4625.4563,0.0000000
4626.1506,0.0000000
4626.8450,0.0000000
4627.5395,0.0000000
4628.2342,0.0000000
4628.9289,0.0000000
4629.6237,0.0000000
4630.3186,0.0000000
4631.0136,0.0000000
4631.7088,0.0000000
4632.4040,0.0000000
4633.0994,0.0000000
4633.7948,0.0000000
4634.4904,0.0000000
4635.1860,0.0000000
4635.8818,0.0000000
4636.5776,0.0000000
4637.2736,0.0000000
4637.9697,0.0000000
4638.6658,0.0000000
4639.3621,0.0000000
4640.0585,0.0000000
4640.7550,0.0000000
4641.4516,0.0000000
4642.1483,0.0000000
4642.8451,0.0000000
4643.5420,0.0000000
4644.2390,0.0000000
4644.9361,0.0000000
4645.6334,0.0000000
4646.3307,0.0000000
4647.0281,0.0000000
4647.7257,0.0000000
4648.4233,0.0000000
4649.1211,0.0000000
4649.8189,0.0000000
4650.5169,0.0000000
4651.2149,0.0000000
4651.9131,0.0000000
4652.6114,0.0000000
4653.3097,0.0000000
4654.0082,0.0000000
4654.7068,0.0000000
4655.4055,0.0000000
4656.1043,0.0000000
4656.8032,0.0000000
4657.5022,0.0000000
4658.2013,0.0000000
4658.9005,0.0000000
4659.5998,0.0000000
4660.2992,0.0000000
4660.9988,0.0000000
4661.6984,0.0000000
4662.3981,0.0000000
4663.0980,0.0000000
4663.7979,0.0000000
4664.4980,0.0000000
4665.1982,0.0000000
4665.8984,0.0000000
4666.5988,0.0000000
4667.2993,0.0000000
4667.9998,0.0000000
4668.7005,0.0000000
4669.4013,0.0000000
4670.1022,0.0000000
4670.8032,0.0000000
4671.5043,0.0000000
4672.2055,0.0000000
4672.9068,0.0000000
4673.6083,0.0000000
4674.3098,0.0000000
4675.0114,0.0000000
4675.7132,0.0000000
4676.4150,0.0000000
4677.1170,0.0000000
4677.8190,0.0000000
4678.5212,0.0000000
4679.2234,0.0000000
4679.9258,0.0000000
4680.6283,0.0000000
4681.3309,0.0000000
4682.0335,0.0000000
4682.7363,0.0000000
4683.4392,0.0000000
4684.1422,0.0000000
4684.8453,0.0000000
4685.5485,0.0000000
4686.2519,0.0000000
4686.9553,0.0000000
4687.6588,0.0000000
4688.3625,0.0000000
4689.0662,0.0000000
4689.7700,0.0000000
4690.4740,0.0000000
4691.1781,0.0000000
4691.8822,0.0000000
4692.5865,0.0000000
4693.2909,0.0000000
4693.9953,0.0000000
4694.6999,0.0000000
4695.4046,0.0000000
4696.1094,0.0000000
4696.8143,0.0000000
4697.5193,0.0000000
4698.2245,0.0000000
4698.9297,0.0000000
4699.6350,0.0000000
4700.3404,0.0000000
4701.0460,0.0000000
4701.7516,0.0000000
4702.4574,0.0000000
4703.1632,0.0000000
4703.8692,0.0000000
4704.5753,0.0000000
4705.2814,0.0000000
4705.9877,0.0000000
4706.6941,0.0000000
4707.4006,0.0000000
4708.1072,0.0000000
4708.8139,0.0000000
4709.5207,0.0000000
4710.2276,0.0000000
4710.9346,0.0000000
4711.6418,0.0000000
4712.3490,0.0000000
4713.0564,0.0000000
4713.7638,0.0000000
4714.4714,0.0000000
4715.1790,0.0000000
4715.8868,0.0000000
4716.5947,0.0000000
4717.3026,0.0000000
4718.0107,0.0000000
4718.7189,0.0000000
4719.4272,0.0000000
4720.1356,0.0000000
4720.8441,0.0000000
4721.5527,0.0000000
4722.2615,0.0000000
4722.9703,0.0000000
4723.6792,0.0000000
4724.3883,0.0000000
4725.0974,0.0000000
4725.8067,0.0000000
4726.5160,0.0000000
4727.2255,0.0000000
4727.9351,0.0000000
4728.6448,0.0000000
4729.3546,0.0000000
4730.0644,0.0000000
4730.7744,0.0000000
4731.4846,0.0000000
4732.1948,0.0000000
4732.9051,0.0000000
4733.6155,0.0000000
4734.3261,0.0000000
4735.0367,0.0000000
4735.7474,0.0000000
4736.4583,0.0000000
4737.1693,0.0000000
4737.8803,0.0000000
4738.5915,0.0000000
4739.3028,0.0000000
4740.0142,0.0000000
4740.7257,0.0000000
4741.4373,0.0000000
4742.1490,0.0000000
4742.8608,0.0000000
4743.5727,0.0000000
4744.2847,0.0000000
4744.9969,0.0000000
4745.7091,0.0000000
4746.4215,0.0000000
4747.1339,0.0000000
4747.8465,0.0000000
4748.5591,0.0000000
4749.2719,0.0000000
4749.9848,0.0000000
4750.6978,0.0000000
4751.4109,0.0000000
4752.1241,0.0000000
4752.8374,0.0000000
4753.5508,0.0000000
4754.2644,0.0000000
4754.9780,0.0000000
4755.6917,0.0000000
4756.4056,0.0000000
4757.1195,0.0000000
4757.8336,0.0000000
4758.5478,0.0000000
4759.2620,0.0000000
4759.9764,0.0000000
4760.6909,0.0000000
4761.4055,0.0000000
4762.1202,0.0000000
4762.8350,0.0000000
4763.5500,0.0000000
4764.2650,0.0000000
4764.9801,0.0000000
4765.6954,0.0000000
4766.4107,0.0000000
4767.1262,0.0000000
4767.8417,0.0000000
4768.5574,0.0000000
4769.2732,0.0000000
4769.9891,0.0000000
4770.7051,0.0000000
4771.4212,0.0000000
4772.1374,0.0000000
4772.8537,0.0000000
4773.5701,0.0000000
4774.2866,0.0000000
4775.0033,0.0000000
4775.7200,0.0000000
4776.4369,0.0000000
4777.1538,0.0000000
4777.8709,0.0000000
4778.5881,0.0000000
4779.3054,0.0000000
4780.0228,0.0000000
4780.7403,0.0000000
4781.4579,0.0000000
4782.1756,0.0000000
4782.8934,0.0000000
4783.6113,0.0000000
4784.3294,0.0000000
