SNR_bin,OII_median,OII_p16,OII_p84,OII_p023,OII_p977,Hb_median,Hb_p16,Hb_p84,Hb_p023,Hb_p977,OIII_median,OIII_p16,OIII_p84,OIII_p023,OIII_p977,Ha_median,Ha_p16,Ha_p84,Ha_p023,Ha_p977,NII_median,NII_p16,NII_p84,NII_p023,NII_p977,SII_median,SII_p16,SII_p84,SII_p023,SII_p977
19.204545454545453,0.019332772543597977,-0.010570492599405897,0.060366446041840355,-0.042568413585042195,0.1215553376796199,0.09634446630264518,-0.020106166070906616,0.2296989716195398,-0.1780384199044275,0.4714644062703465,0.0028134798648960127,-0.04169632404493339,0.06883896309065914,-0.09978890827451234,0.2389216175249434,-0.001208994476200224,-0.10986725818638571,0.08647858978458055,-0.2700323321361074,0.2186835947659488,0.018514128849127513,-0.03360147173316303,0.09317699040768529,-0.09402074497069388,0.22636936199331878,0.007124285614612331,-0.04145451828155829,0.06409121902965217,-0.08169722699447386,0.14208267190966736
19.795454545454547,0.021096270340946716,-0.007303803215178533,0.05991324106341987,-0.03975036174509019,0.1107388270061553,0.09425898441081904,-0.0054926941593087175,0.21795340347959322,-0.14957634342255058,0.4488861087740886,0.0036599993065460842,-0.0409497696939119,0.07107378752472782,-0.09860141991926422,0.2294291520648909,0.003503407994658258,-0.10077445185050052,0.08760643647250235,-0.2441704241388769,0.21947500065444467,0.018606269087287644,-0.03237171929628028,0.09192453310612718,-0.09133693670762127,0.26885058125981115,0.0029917284870578644,-0.03842598155070126,0.05997810585422348,-0.09549467410709274,0.11352253143185634
20.38636363636364,0.021558580347285965,-0.006774811522257975,0.05897516998468538,-0.03510026254860164,0.11234119573201821,0.09573509564262625,-0.010608349475687775,0.2352062562010245,-0.1505846761555385,0.43150182732486286,0.002823858829171275,-0.04036475902468686,0.06830023105137703,-0.09032348731425874,0.24662193219915218,0.003187718436724048,-0.09995560413153289,0.08528225012907238,-0.27671329597074007,0.2184573938904272,0.019781322095545423,-0.029946759512074612,0.08806950764799297,-0.07836940295094139,0.2489560102419749,0.008756995094932031,-0.03874804246434499,0.059768430598033766,-0.09514670718760188,0.13244139244467665
20.977272727272727,0.021926712733128885,-0.006734450416233406,0.060848470067766704,-0.03597884009640366,0.11709851237642013,0.08574417313636702,-0.0109877280316119,0.2191705868356849,-0.11448520355348372,0.489338840465272,0.0032435006929243332,-0.0426230208067306,0.0713527631459464,-0.09910933676915605,0.26073509113880483,0.002660296989838604,-0.0941378129465005,0.0835776566618318,-0.25927500671973264,0.1926054703295528,0.021155647304685977,-0.030208171984798922,0.08776035072332959,-0.0875204912134496,0.22514883144531225,0.005674751134692943,-0.03501202943948746,0.053634170705954436,-0.09150280608001467,0.11478034787928912
21.56818181818182,0.02175225018168045,-0.00589568013191702,0.05843059466315638,-0.03429600378635872,0.11071623886123311,0.084688235875996,-0.005895611000686875,0.2076820917641342,-0.11432615390289583,0.4530126806791568,0.00015868254005702086,-0.038591851171321204,0.05970259948813906,-0.09016134172965005,0.22440317658068226,0.003483965434304218,-0.09099207294308229,0.08421600188633993,-0.23107586542268577,0.19817828877413943,0.019298958792299738,-0.030372595052706383,0.0866753208477418,-0.08546318178295739,0.28784241100469626,0.0007685892614525655,-0.03770386094561227,0.04933974798542984,-0.08316598233490653,0.12678302976118436
22.15909090909091,0.022473469295295423,-0.006872886027923917,0.06145298774083106,-0.033369575570042956,0.11239954356663076,0.09146887614556558,-0.005691627964460595,0.2151261658492584,-0.13196901893918508,0.4217396400343253,0.0012319495630220751,-0.03561743371084718,0.05545998594205538,-0.08707238869859316,0.21395400514686932,0.01101449507150262,-0.08202570787556343,0.08815541336979311,-0.2201904781592715,0.19278695647730507,0.020949741954783163,-0.02658707004275652,0.08179589347335668,-0.0785688356214392,0.2720309210201235,0.0033362196835449902,-0.04196818016926337,0.05707473273184049,-0.09116156400416958,0.1279337313859739
22.75,0.024051500021093332,-0.004027283685850148,0.059716465629633037,-0.029147050293512076,0.10836415592848687,0.09385850204803341,0.0031367999117765393,0.20202969367029125,-0.10122061678440109,0.3988376366153058,0.0015571745730814457,-0.03344999895593888,0.06428865265757912,-0.0861577469003474,0.2607084846140559,0.004993568648438956,-0.08731003676775265,0.07994613132719804,-0.21698274769283532,0.19201578302958308,0.017932514052388424,-0.027127629361561278,0.08994941426523666,-0.06627404912646558,0.24934184789471792,0.0013992461631948442,-0.035698499743115356,0.0517000533795241,-0.08185728073150605,0.1181390953617532
23.340909090909093,0.023968928091742885,-0.003353331123044182,0.05886493102495895,-0.027231891493744543,0.11196435840179962,0.08505012278616361,0.0020780035701284663,0.20188476694763352,-0.0925281671202932,0.3771998399194343,0.0015345103183943684,-0.03316790480857109,0.06320000994706644,-0.07705247160199132,0.22891298025739606,0.007115003307014839,-0.07710186236625612,0.07900944439382653,-0.19654843007434505,0.18956678783674785,0.016173585191023798,-0.025730449690076988,0.0775013783722436,-0.07535287589055237,0.23378519424250188,-0.0009168324968840913,-0.03783362705693506,0.050776553987485026,-0.07581037036209548,0.11678160366148228
23.931818181818183,0.023592137646158366,-0.0025919716373646526,0.060856618961490215,-0.02885157749807183,0.11616825927208793,0.0854254738179733,0.006711412764109135,0.19241971922016513,-0.09279338724784758,0.3792553980260251,0.0032004584248010444,-0.034287054739499695,0.0537875959956008,-0.07572901621449978,0.19722246685599187,0.004099217822479981,-0.07334633993865233,0.07296889307957716,-0.19139876967025776,0.19227723605347885,0.015130802810795856,-0.02367443050015697,0.0810977220810007,-0.0660191609760107,0.2138790300478167,0.0039054711369400476,-0.03216960582874079,0.042794455533691746,-0.0676602224989777,0.11021637384727934
24.522727272727273,0.02292954732283927,-0.003311034406080395,0.058772412443731006,-0.025840136534164428,0.11348922278270787,0.085153191886211,0.00620046208090068,0.18968803204965487,-0.09160919587241284,0.35332103536449005,0.0007846693281960846,-0.03303454855726775,0.05034904963992919,-0.08020746048335173,0.200527459256351,0.012652584472450004,-0.06368757574665192,0.07986241167096467,-0.19279017882542304,0.17380652428482654,0.014635898834316848,-0.02557410069929059,0.0794990733422796,-0.06405709655014812,0.3309793890383765,-9.650540096354614e-06,-0.03521581576383455,0.04405790913947107,-0.06998870150705025,0.09792252368678106
25.113636363636367,0.025653785442804646,-0.0017037771479575952,0.06086991949141251,-0.025042747934913793,0.10292920141171363,0.08243126337856033,-0.000367691349929155,0.20192243756330872,-0.07805071747533478,0.3875186648996985,0.0005897029338708822,-0.03241697736853048,0.062168923048616834,-0.08089594547839268,0.21814173188086247,0.004823040511316649,-0.06850869125922368,0.07287746247604257,-0.19119090505738093,0.17514256788299626,0.014648498795828815,-0.029201452954836317,0.07571682492029996,-0.06947529000167112,0.21986133082434195,-0.002901330127564434,-0.035576792501281776,0.04190132981254315,-0.07680720170812273,0.1063640370234639
25.704545454545453,0.024603674494606265,-0.0005036416018630877,0.05821773823191686,-0.026138231396427947,0.1068768638794642,0.08300390496620332,0.0024797370914997436,0.18935164028976448,-0.07605691792804177,0.3625341957598092,-0.0001786999306706183,-0.03341440985008627,0.05442167996220636,-0.07878986131251585,0.19750532916842858,0.00946649595777039,-0.06617873674903749,0.07577779106481551,-0.17800582454498393,0.1689455937723,0.015797407436647537,-0.02770873288292665,0.08001969620006476,-0.06879787015808862,0.3101539812573681,0.00033050760432247754,-0.036300962867856335,0.04010422204682095,-0.0767141810179524,0.106607761718539
